_id,sample_id,experiment_reference,experiment_id,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,well,container_id,aliquot_id,od,fluor_gain_0.27,fluor_gain_0.25,fluor_gain_0.27/od,fluor_gain_0.25/od
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9hbpyrc.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,7,ffc50773bebee4e6c6356c3683318ca31549bcc8,"nor__p(yvqJ) TSS-150__COL1 | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(yvqJ) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,g5,ct1f7aux5cs3xhs,aq1f7egq9hbpyrc,0.0901463202070973,120.0322744504937,,1331.52717,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9hcu6vd.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,2,821fcf0c8d6d8f73dc219ef8239f7572d3c23f44,"MediaControl | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | MEDIA_BLANK",MediaControl,Media_control,MEDIA_BLANK,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,a6,ct1f7aux5cs3xhs,aq1f7egq9hcu6vd,0.03459815962176092,75.16819402315937,,2172.60672,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9hdyczd.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,2,259a21a8b16cdb2d508156af439ad81d8e64f791,"nor__p(nfeDB) TSS-150__COL1 | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(nfeDB) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,b6,ct1f7aux5cs3xhs,aq1f7egq9hdyczd,0.08032756394201947,122.64348508366001,,1526.79204,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9hf4k5c.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,4,259a21a8b16cdb2d508156af439ad81d8e64f791,"nor__p(nfeDB) TSS-150__COL1 | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(nfeDB) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,c6,ct1f7aux5cs3xhs,aq1f7egq9hf4k5c,0.07883795963347787,105.72654679428462,,1341.06143,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9hf4k5f.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,6,259a21a8b16cdb2d508156af439ad81d8e64f791,"nor__p(nfeDB) TSS-150__COL1 | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(nfeDB) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,d6,ct1f7aux5cs3xhs,aq1f7egq9hf4k5f,0.0772646233264135,104.9449407262143,,1358.25344,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9hg8s9d.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,8,259a21a8b16cdb2d508156af439ad81d8e64f791,"nor__p(nfeDB) TSS-150__COL1 | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(nfeDB) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,e6,ct1f7aux5cs3xhs,aq1f7egq9hg8s9d,0.08047981029765115,116.85272241709953,,1451.95077,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9hg8s9g.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,4,ffc50773bebee4e6c6356c3683318ca31549bcc8,"nor__p(yvqJ) TSS-150__COL1 | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(yvqJ) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,f6,ct1f7aux5cs3xhs,aq1f7egq9hg8s9g,0.08821429093555579,118.51227650856417,,1343.45893,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9hhcydg.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,8,ffc50773bebee4e6c6356c3683318ca31549bcc8,"nor__p(yvqJ) TSS-150__COL1 | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(yvqJ) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,g6,ct1f7aux5cs3xhs,aq1f7egq9hhcydg,0.09270048998733299,119.37658769595866,,1287.76652,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9hjh6hh.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,2,819f52ae3652d225807e99178c9d7bbaeaa15f93,"B_subtilis_comKS_mCherry_5x | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_comKS_mCherry_5x,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,a7,ct1f7aux5cs3xhs,aq1f7egq9hjh6hh,0.09685978609402782,139.69262784676303,,1442.21491,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9hkncng.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,6,8d00eb5bd414c8a42db14873f7739cf81237a45b,"nor__p(ykoM) TSS-150__COL1 | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(ykoM) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,b7,ct1f7aux5cs3xhs,aq1f7egq9hkncng,0.0918290868164324,133.0904775952493,,1449.32812,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9hkncnk.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,6,36ebbbbbe811082bcffeda0578c732664b0d9c5a,"nor__p(yuiA) TSS-150__COL1 | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(yuiA) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,c7,ct1f7aux5cs3xhs,aq1f7egq9hkncnk,0.08372659356386888,125.31374588888718,,1496.70183,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9hmsjsj.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,6,bd26a450e3e0bc1254c243605c83973d7d6a2eea,"nor__p(rapC) TSS-150__COL1 | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(rapC) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,d7,ct1f7aux5cs3xhs,aq1f7egq9hmsjsj,0.07696478966313669,103.07014288382581,,1339.18566,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9hmsjsn.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,6,1055a438a0b5d5de35ccf6abfbc6fb0aa95ff52f,"nor__p(bmrB) TSS-150__COL1 | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(bmrB) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,e7,ct1f7aux5cs3xhs,aq1f7egq9hmsjsn,0.07849996296092739,118.02922506882871,,1503.55772,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9hnwrwm.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,6,5ffbcff229b0a159616274177e00ba489d98990b,"nor__p(appF) TSS+48__COL1 | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(appF) TSS+48__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,f7,ct1f7aux5cs3xhs,aq1f7egq9hnwrwm,0.07600314878929965,104.15386889161564,,1370.38887,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9hq2y2k.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,6,98db788ada0942799a7e64afc7609bba0fe889cf,"nor__p(ybdN) TSS+48__COL1 | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(ybdN) TSS+48__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,g7,ct1f7aux5cs3xhs,aq1f7egq9hq2y2k,0.07960245057632558,102.76328664391646,,1290.95632,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9hq2y2p.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,6,72d25141f950b6b30f3376b0f44416c46d7f5587,"or__p(metP) TSS-150__COL1 | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",or__p(metP) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,h7,ct1f7aux5cs3xhs,aq1f7egq9hq2y2p,0.0915479204336286,131.3428084489949,,1434.68915,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9hr766n.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,3,819f52ae3652d225807e99178c9d7bbaeaa15f93,"B_subtilis_comKS_mCherry_5x | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_comKS_mCherry_5x,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,a8,ct1f7aux5cs3xhs,aq1f7egq9hr766n,0.09279293722882567,129.7837461720352,,1398.63819,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9hsbcan.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,7,8d00eb5bd414c8a42db14873f7739cf81237a45b,"nor__p(ykoM) TSS-150__COL1 | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(ykoM) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,b8,ct1f7aux5cs3xhs,aq1f7egq9hsbcan,0.10288602236408649,152.546768613961,,1482.67729,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9hsbcar.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,7,36ebbbbbe811082bcffeda0578c732664b0d9c5a,"nor__p(yuiA) TSS-150__COL1 | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(yuiA) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,c8,ct1f7aux5cs3xhs,aq1f7egq9hsbcar,0.08021292648306991,125.72568413375558,,1567.39929,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9htfjep.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,7,bd26a450e3e0bc1254c243605c83973d7d6a2eea,"nor__p(rapC) TSS-150__COL1 | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(rapC) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,d8,ct1f7aux5cs3xhs,aq1f7egq9htfjep,0.07678163245697854,106.12658536130012,,1382.18715,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9htfjes.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,7,1055a438a0b5d5de35ccf6abfbc6fb0aa95ff52f,"nor__p(bmrB) TSS-150__COL1 | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(bmrB) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,e8,ct1f7aux5cs3xhs,aq1f7egq9htfjes,0.0898588071369528,127.11150032455078,,1414.56919,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9hukrjr.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,7,5ffbcff229b0a159616274177e00ba489d98990b,"nor__p(appF) TSS+48__COL1 | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(appF) TSS+48__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,f8,ct1f7aux5cs3xhs,aq1f7egq9hukrjr,0.09326078761362577,132.58910480202132,,1421.70261,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9hukrju.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,7,98db788ada0942799a7e64afc7609bba0fe889cf,"nor__p(ybdN) TSS+48__COL1 | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(ybdN) TSS+48__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,g8,ct1f7aux5cs3xhs,aq1f7egq9hukrju,0.0850969619771927,108.99021257496828,,1280.77678,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9hvqxpt.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,7,72d25141f950b6b30f3376b0f44416c46d7f5587,"or__p(metP) TSS-150__COL1 | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",or__p(metP) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,h8,ct1f7aux5cs3xhs,aq1f7egq9hvqxpt,0.0964426496276956,130.40996740744183,,1352.20225,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9hwv5ts.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,4,819f52ae3652d225807e99178c9d7bbaeaa15f93,"B_subtilis_comKS_mCherry_5x | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_comKS_mCherry_5x,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,a9,ct1f7aux5cs3xhs,aq1f7egq9hwv5ts,0.08691632657259152,110.94123085957675,,1276.41417,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9hwv5tv.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,8,8d00eb5bd414c8a42db14873f7739cf81237a45b,"nor__p(ykoM) TSS-150__COL1 | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(ykoM) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,b9,ct1f7aux5cs3xhs,aq1f7egq9hwv5tv,0.08211444503983743,112.28402683954026,,1367.40895,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9hxzbxu.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,8,36ebbbbbe811082bcffeda0578c732664b0d9c5a,"nor__p(yuiA) TSS-150__COL1 | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(yuiA) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,c9,ct1f7aux5cs3xhs,aq1f7egq9hxzbxu,0.08403250079195321,119.3457506449709,,1420.23324,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9hz5j3u.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,8,bd26a450e3e0bc1254c243605c83973d7d6a2eea,"nor__p(rapC) TSS-150__COL1 | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(rapC) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,d9,ct1f7aux5cs3xhs,aq1f7egq9hz5j3u,0.08179069980692726,110.30739187402897,,1348.65446,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9hz5j3x.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,8,1055a438a0b5d5de35ccf6abfbc6fb0aa95ff52f,"nor__p(bmrB) TSS-150__COL1 | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(bmrB) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,e9,ct1f7aux5cs3xhs,aq1f7egq9hz5j3x,0.08230115310405134,112.66337041716199,,1368.91606,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9j29r7v.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,8,5ffbcff229b0a159616274177e00ba489d98990b,"nor__p(appF) TSS+48__COL1 | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(appF) TSS+48__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,f9,ct1f7aux5cs3xhs,aq1f7egq9j29r7v,0.08890542819429277,118.67964365018855,,1334.89761,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9j29r7y.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,8,98db788ada0942799a7e64afc7609bba0fe889cf,"nor__p(ybdN) TSS+48__COL1 | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(ybdN) TSS+48__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,g9,ct1f7aux5cs3xhs,aq1f7egq9j29r7y,0.08508466220141353,114.84295718019034,,1349.74923,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9j3dxby.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,8,72d25141f950b6b30f3376b0f44416c46d7f5587,"or__p(metP) TSS-150__COL1 | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",or__p(metP) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,h9,ct1f7aux5cs3xhs,aq1f7egq9j3dxby,0.08730722389906315,110.2965041021357,,1263.31475,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9j4j5fx.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,1,819f52ae3652d225807e99178c9d7bbaeaa15f93,"B_subtilis_comKS_mCherry_5x | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_comKS_mCherry_5x,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,a10,ct1f7aux5cs3xhs,aq1f7egq9j4j5fx,0.08411748065475244,109.31099040756887,,1299.50386,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9j4j5g2.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,1,8d00eb5bd414c8a42db14873f7739cf81237a45b,"nor__p(ykoM) TSS-150__COL1 | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(ykoM) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,b10,ct1f7aux5cs3xhs,aq1f7egq9j4j5g2,0.0873202566368116,116.58844934422383,,1335.18217,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9j5pbky.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,1,36ebbbbbe811082bcffeda0578c732664b0d9c5a,"nor__p(yuiA) TSS-150__COL1 | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(yuiA) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,c10,ct1f7aux5cs3xhs,aq1f7egq9j5pbky,0.09433499172457763,141.2509442885289,,1497.33351,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9j6thqz.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,1,bd26a450e3e0bc1254c243605c83973d7d6a2eea,"nor__p(rapC) TSS-150__COL1 | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(rapC) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,d10,ct1f7aux5cs3xhs,aq1f7egq9j6thqz,0.07943879130334533,110.46036552401718,,1390.50914,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9j6thr4.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,1,1055a438a0b5d5de35ccf6abfbc6fb0aa95ff52f,"nor__p(bmrB) TSS-150__COL1 | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(bmrB) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,e10,ct1f7aux5cs3xhs,aq1f7egq9j6thr4,0.08855753109304765,119.46776041652676,,1349.04123,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9j7xqv2.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,1,5ffbcff229b0a159616274177e00ba489d98990b,"nor__p(appF) TSS+48__COL1 | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(appF) TSS+48__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,f10,ct1f7aux5cs3xhs,aq1f7egq9j7xqv2,0.07444115607164321,105.81108529854336,,1421.40572,
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1f7egq9j7xqv5.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,1,98db788ada0942799a7e64afc7609bba0fe889cf,"nor__p(ybdN) TSS+48__COL1 | 30.0 | [21.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(ybdN) TSS+48__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,21.0,hour,g10,ct1f7aux5cs3xhs,aq1f7egq9j7xqv5,0.10064217457148124,132.6089683556788,,1317.62821,
